date,close
2024/12/10,38.35
2024/12/9,38.01
2024/12/6,38.35
2024/12/5,39.44
2024/12/4,41.06
2024/12/3,38.16
2024/12/2,39.49
2024/11/29,43.01
2024/11/28,39.51
2024/11/27,39.61
2024/11/26,43.94
2024/11/25,39.99
2024/11/22,43.89
2024/11/21,40
2024/11/20,38.09
2024/11/19,38.14
2024/11/18,38.23
2024/11/15,41.5
2024/11/14,40.67
2024/11/12,40.67
2024/11/11,40.67
2024/11/8,40.67
2024/11/7,39.16
2024/11/6,39.07
2024/11/5,38.48
2024/11/4,39.63
2024/11/1,39.64
2024/10/31,39.23
2024/10/30,42.84
2024/10/29,42.84
2024/10/28,42.84
2024/10/25,45.84
2024/10/24,42.26
2024/10/23,42.26
2024/10/22,38.68
2024/10/21,42.11
2024/10/18,44.15
2024/10/17,41.39
2024/10/16,39.16
2024/10/15,38.39
2024/10/14,38.17
2024/10/11,41.45
2024/10/10,45.04
2024/10/9,46.87
2024/10/8,46.82
2024/9/30,43.02
2024/9/27,47.12
2024/9/26,43.14
2024/9/25,40.7
2024/9/24,44.06
2024/9/23,47.94
2024/9/20,43.98
2024/9/19,40.47
2024/9/18,44.19
2024/9/13,48.93
2024/9/12,45.97
2024/9/11,45.97
2024/9/10,44.08
2024/9/9,44.08
2024/9/6,44.08
2024/9/5,40.07
2024/9/4,43.4
2024/9/3,43.4
2024/9/2,43.91
2024/8/30,48.46
2024/8/29,44.4
2024/8/28,44.4
2024/8/27,44.4
2024/8/26,44.42
2024/8/23,44.42
2024/8/22,49.34
2024/8/21,46.64
2024/8/20,43.93
2024/8/19,48.72
2024/8/16,46.81
2024/8/15,43.55
2024/8/14,44.38
2024/8/13,42.47
2024/8/12,44.82
2024/8/9,48.64
2024/8/8,47.78
2024/8/7,43.45
2024/8/6,40.31
2024/8/5,36.96
2024/8/2,37.85
2024/8/1,37.77
2024/7/31,40.71
2024/7/30,41.1
2024/7/29,43.38
2024/7/28,44.49
2024/7/27,44.49
2024/7/26,44.96
2024/7/25,45.74
2024/7/24,45.99
2024/7/23,46.8
2024/7/22,47.99
2024/7/21,51.98
2024/7/20,47.76
2024/7/19,47.63
2024/7/18,48.02
2024/7/17,48.72
2024/7/16,48.1
2024/7/15,48.86
2024/7/12,48.99
2024/7/11,51.25
2024/7/10,48.83
2024/7/9,49.43
2024/7/8,48.62
2024/7/5,49.27
2024/7/4,47.2
2024/7/3,47.32
2024/7/2,48.17
2024/7/1,48.5
2024/6/28,49.66
2024/6/27,50.07
2024/6/26,49.36
2024/6/25,48.92
2024/6/24,48.9
2024/6/21,49.31
2024/6/20,49.36
2024/6/19,49.36
2024/6/18,49.86
2024/6/17,50.06
